Delta_X,Delta_Y,U1
0.5979582071304321,0.3607429713010788,"[[0.59795821]
 [0.36074297]]"
0.5967385172843933,0.3600059598684311,"[[0.59673852]
 [0.36000596]]"
0.595520555973053,0.35926415026187897,"[[0.59552056]
 [0.35926415]]"
0.5943053960800171,0.3585350662469864,"[[0.5943054 ]
 [0.35853507]]"
0.5930927097797394,0.3578103184700012,"[[0.59309271]
 [0.35781032]]"
0.5919926464557648,0.35710465908050537,"[[0.59199265]
 [0.35710466]]"
0.590786337852478,0.3563739061355591,"[[0.59078634]
 [0.35637391]]"
0.5895473659038544,0.3556244969367981,"[[0.58954737]
 [0.3556245 ]]"
0.5883421897888184,0.3548974394798279,"[[0.58834219]
 [0.35489744]]"
0.5871367454528809,0.35416847467422485,"[[0.58713675]
 [0.35416847]]"
0.5858867317438126,0.3535359054803848,"[[0.58588673]
 [0.35353591]]"
0.5846971124410629,0.3528151661157608,"[[0.58469711]
 [0.35281517]]"
0.5834505558013916,0.3520704358816147,"[[0.58345056]
 [0.35207044]]"
0.5822618901729584,0.3513525575399399,"[[0.58226189]
 [0.35135256]]"
0.5810694396495819,0.35063423216342926,"[[0.58106944]
 [0.35063423]]"
0.5798864960670471,0.3499179631471634,"[[0.5798865 ]
 [0.34991796]]"
0.5786995887756348,0.3491986095905304,"[[0.57869959]
 [0.34919861]]"
0.577543318271637,0.3485510051250458,"[[0.57754332]
 [0.34855101]]"
0.5763623863458633,0.3478385806083679,"[[0.57636239]
 [0.34783858]]"
0.5750715881586075,0.3471273183822632,"[[0.57507159]
 [0.34712732]]"
0.5738950818777084,0.346415251493454,"[[0.57389508]
 [0.34641525]]"
0.5727145820856094,0.3457038104534149,"[[0.57271458]
 [0.34570381]]"
0.5716113895177841,0.3450358211994171,"[[0.57161139]
 [0.34503582]]"
0.5704443603754044,0.34433141350746155,"[[0.57044436]
 [0.34433141]]"
0.5692200511693954,0.34359434247016907,"[[0.56922005]
 [0.34359434]]"
0.5680611580610275,0.34289684891700745,"[[0.56806116]
 [0.34289685]]"
0.5668943524360657,0.34219229221343994,"[[0.56689435]
 [0.34219229]]"
0.565737396478653,0.3414977192878723,"[[0.5657374 ]
 [0.34149772]]"
0.5645824819803238,0.3407993018627167,"[[0.56458248]
 [0.3407993 ]]"
0.563445046544075,0.34013310074806213,"[[0.56344505]
 [0.3401331 ]]"
0.5622923225164413,0.3394368588924408,"[[0.56229232]
 [0.33943686]]"
0.5611347109079361,0.3387369215488434,"[[0.56113471]
 [0.33873692]]"
0.5599863678216934,0.3380434811115265,"[[0.55998637]
 [0.33804348]]"
0.558843269944191,0.33735033869743347,"[[0.55884327]
 [0.33735034]]"
0.5577884167432785,0.33663180470466614,"[[0.55778842]
 [0.3366318 ]]"
0.556655690073967,0.3359496295452118,"[[0.55665569]
 [0.33594963]]"
0.5555062294006348,0.3352550119161606,"[[0.55550623]
 [0.33525501]]"
0.554432213306427,0.334628090262413,"[[0.55443221]
 [0.33462809]]"
0.5532994419336319,0.3339427411556244,"[[0.55329944]
 [0.33394274]]"
0.552123561501503,0.33323028683662415,"[[0.55212356]
 [0.33323029]]"
0.5509939789772034,0.3325498104095459,"[[0.55099398]
 [0.33254981]]"
0.5498663485050201,0.3318657875061035,"[[0.54986635]
 [0.33186579]]"
0.5487436652183533,0.3311893045902252,"[[0.54874367]
 [0.3311893 ]]"
0.5476279556751251,0.33051082491874695,"[[0.54762796]
 [0.33051082]]"
0.546511322259903,0.3298356682062149,"[[0.54651132]
 [0.32983567]]"
0.5453969538211823,0.32916159927845,"[[0.54539695]
 [0.3291616 ]]"
0.5442818105220795,0.32849058508872986,"[[0.54428181]
 [0.32849059]]"
0.5432622134685516,0.3277800977230072,"[[0.54326221]
 [0.3277801 ]]"
0.5421518087387085,0.3271109163761139,"[[0.54215181]
 [0.32711092]]"
0.541030079126358,0.32643362879753113,"[[0.54103008]
 [0.32643363]]"
0.5399243831634521,0.32576631009578705,"[[0.53992438]
 [0.32576631]]"
0.5388222336769104,0.32509998977184296,"[[0.53882223]
 [0.32509999]]"
0.537720337510109,0.3244350254535675,"[[0.53772034]
 [0.32443503]]"
0.5366256684064865,0.3237731158733368,"[[0.53662567]
 [0.32377312]]"
0.5354642421007156,0.32317253947257996,"[[0.53546424]
 [0.32317254]]"
0.5343753844499588,0.3225122392177582,"[[0.53437538]
 [0.32251224]]"
0.5332549661397934,0.32184046506881714,"[[0.53325497]
 [0.32184047]]"
0.5321912616491318,0.3212043046951294,"[[0.53219126]
 [0.3212043 ]]"
0.5311010330915451,0.32054615020751953,"[[0.53110103]
 [0.32054615]]"
0.5300130993127823,0.31988394260406494,"[[0.5300131 ]
 [0.31988394]]"
0.5289328619837761,0.3192305862903595,"[[0.52893286]
 [0.31923059]]"
0.5278517231345177,0.3185756504535675,"[[0.52785172]
 [0.31857565]]"
0.5267738550901413,0.31792140007019043,"[[0.52677386]
 [0.3179214 ]]"
0.5257010608911514,0.31727224588394165,"[[0.52570106]
 [0.31727225]]"
0.5246275514364243,0.3166268467903137,"[[0.52462755]
 [0.31662685]]"
0.5235701352357864,0.3160604238510132,"[[0.52357014]
 [0.31606042]]"
0.5224992632865906,0.31541359424591064,"[[0.52249926]
 [0.31541359]]"
0.5213418304920197,0.31471896171569824,"[[0.52134183]
 [0.31471896]]"
0.5202766358852386,0.3140754997730255,"[[0.52027664]
 [0.3140755 ]]"
0.5192041397094727,0.3134252727031708,"[[0.51920414]
 [0.31342527]]"
0.5181434601545334,0.3127857446670532,"[[0.51814346]
 [0.31278574]]"
0.5170879811048508,0.312142014503479,"[[0.51708798]
 [0.31214201]]"
0.5160304307937622,0.311504602432251,"[[0.51603043]
 [0.3115046 ]]"
0.5149776935577393,0.31086623668670654,"[[0.51497769]
 [0.31086624]]"
0.5139253363013268,0.3102322816848755,"[[0.51392534]
 [0.31023228]]"
0.5128800794482231,0.30959606170654297,"[[0.51288008]
 [0.30959606]]"
0.5118317306041718,0.30896708369255066,"[[0.51183173]
 [0.30896708]]"
0.5107069611549377,0.30840274691581726,"[[0.51070696]
 [0.30840275]]"
0.5096680745482445,0.3077716827392578,"[[0.50966807]
 [0.30777168]]"
0.5086151286959648,0.3071349859237671,"[[0.50861513]
 [0.30713499]]"
0.5075776129961014,0.3065100908279419,"[[0.50757761]
 [0.30651009]]"
0.5065436810255051,0.30588728189468384,"[[0.50654368]
 [0.30588728]]"
0.5054455548524857,0.3053300976753235,"[[0.50544555]
 [0.3053301 ]]"
0.5044175535440445,0.30470603704452515,"[[0.50441755]
 [0.30470604]]"
0.5033605471253395,0.3040727376937866,"[[0.50336055]
 [0.30407274]]"
0.5024632886052132,0.3034464716911316,"[[0.50246329]
 [0.30344647]]"
0.5014349743723869,0.30283021926879883,"[[0.50143497]
 [0.30283022]]"
0.5003653988242149,0.3021828532218933,"[[0.5003654 ]
 [0.30218285]]"
0.49934162199497223,0.3015638291835785,"[[0.49934162]
 [0.30156383]]"
0.4983185976743698,0.30094262957572937,"[[0.4983186 ]
 [0.30094263]]"
0.49730323255062103,0.30032649636268616,"[[0.49730323]
 [0.3003265 ]]"
0.4962914139032364,0.29971370100975037,"[[0.49629141]
 [0.2997137 ]]"
0.49527569860219955,0.2991032600402832,"[[0.4952757 ]
 [0.29910326]]"
0.49426620453596115,0.29849058389663696,"[[0.4942662 ]
 [0.29849058]]"
0.49325812608003616,0.2978799343109131,"[[0.49325813]
 [0.29787993]]"
0.4922914281487465,0.29728108644485474,"[[0.49229143]
 [0.29728109]]"
0.4912858158349991,0.29667410254478455,"[[0.49128582]
 [0.2966741 ]]"
0.4902479201555252,0.2960503399372101,"[[0.49024792]
 [0.29605034]]"
0.4892452582716942,0.29544442892074585,"[[0.48924526]
 [0.29544443]]"
0.48824476450681686,0.2948388457298279,"[[0.48824476]
 [0.29483885]]"
0.48724494129419327,0.2942402958869934,"[[0.48724494]
 [0.2942403 ]]"
0.48625195771455765,0.29364126920700073,"[[0.48625196]
 [0.29364127]]"
0.48526060581207275,0.29303979873657227,"[[0.48526061]
 [0.2930398 ]]"
0.484270304441452,0.2924433946609497,"[[0.4842703 ]
 [0.29244339]]"
0.48328009247779846,0.2918449640274048,"[[0.48328009]
 [0.29184496]]"
0.4823949933052063,0.291256844997406,"[[0.48239499]
 [0.29125684]]"
0.48140867054462433,0.29066547751426697,"[[0.48140867]
 [0.29066548]]"
0.4804030507802963,0.290059894323349,"[[0.48040305]
 [0.29005989]]"
0.4794217422604561,0.2894655466079712,"[[0.47942174]
 [0.28946555]]"
0.4784453883767128,0.28887391090393066,"[[0.47844539]
 [0.28887391]]"
0.47746799886226654,0.2882861793041229,"[[0.477468  ]
 [0.28828618]]"
0.4764948934316635,0.28770044445991516,"[[0.47649489]
 [0.28770044]]"
0.47552163898944855,0.28711187839508057,"[[0.47552164]
 [0.28711188]]"
0.47455374896526337,0.28652703762054443,"[[0.47455375]
 [0.28652704]]"
0.4735845774412155,0.2859439253807068,"[[0.47358458]
 [0.28594393]]"
0.4726395756006241,0.2853648066520691,"[[0.47263958]
 [0.28536481]]"
0.47166989743709564,0.2847791612148285,"[[0.4716699 ]
 [0.28477916]]"
0.4706890136003494,0.28418275713920593,"[[0.47068901]
 [0.28418276]]"
0.46972576528787613,0.28360089659690857,"[[0.46972577]
 [0.2836009 ]]"
0.4687669649720192,0.2830171287059784,"[[0.46876696]
 [0.28301713]]"
0.46781307458877563,0.28243982791900635,"[[0.46781307]
 [0.28243983]]"
0.4668603241443634,0.2818682789802551,"[[0.46686032]
 [0.28186828]]"
0.4659086689352989,0.28129276633262634,"[[0.46590867]
 [0.28129277]]"
0.46495913714170456,0.2807203233242035,"[[0.46495914]
 [0.28072032]]"
0.4640093669295311,0.28014513850212097,"[[0.46400937]
 [0.28014514]]"
0.4630635902285576,0.27957168221473694,"[[0.46306359]
 [0.27957168]]"
0.46212001144886017,0.2790011167526245,"[[0.46212001]
 [0.27900112]]"
0.46109603345394135,0.27849769592285156,"[[0.46109603]
 [0.2784977 ]]"
0.46015340089797974,0.27792948484420776,"[[0.4601534 ]
 [0.27792948]]"
0.4592040181159973,0.27734774351119995,"[[0.45920402]
 [0.27734774]]"
0.45826657116413116,0.2767784595489502,"[[0.45826657]
 [0.27677846]]"
0.4573327451944351,0.27621233463287354,"[[0.45733275]
 [0.27621233]]"
0.45639871060848236,0.27565041184425354,"[[0.45639871]
 [0.27565041]]"
0.4554688185453415,0.2750842869281769,"[[0.45546882]
 [0.27508429]]"
0.45454031974077225,0.27452442049980164,"[[0.45454032]
 [0.27452442]]"
0.4536149874329567,0.2739655077457428,"[[0.45361499]
 [0.27396551]]"
0.45268991589546204,0.2734062373638153,"[[0.45268992]
 [0.27340624]]"
0.4516822397708893,0.27291396260261536,"[[0.45168224]
 [0.27291396]]"
0.45075973123311996,0.27235791087150574,"[[0.45075973]
 [0.27235791]]"
0.449827216565609,0.27179089188575745,"[[0.44982722]
 [0.27179089]]"
0.44890687614679337,0.2712330222129822,"[[0.44890688]
 [0.27123302]]"
0.4479910805821419,0.2706780433654785,"[[0.44799108]
 [0.27067804]]"
0.44707750529050827,0.2701248526573181,"[[0.44707751]
 [0.27012485]]"
0.4461686834692955,0.26957249641418457,"[[0.44616868]
 [0.2695725 ]]"
0.44525691121816635,0.2690225839614868,"[[0.44525691]
 [0.26902258]]"
0.44435181468725204,0.2684784531593323,"[[0.44435181]
 [0.26847845]]"
0.44344402104616165,0.2679303288459778,"[[0.44344402]
 [0.26793033]]"
0.4424845054745674,0.2674601078033447,"[[0.44248451]
 [0.26746011]]"
0.4415830820798874,0.26691263914108276,"[[0.44158308]
 [0.26691264]]"
0.44064633548259735,0.26634877920150757,"[[0.44064634]
 [0.26634878]]"
0.43974409997463226,0.2658036947250366,"[[0.4397441 ]
 [0.26580369]]"
0.43884487450122833,0.2652587294578552,"[[0.43884487]
 [0.26525873]]"
0.437948577105999,0.2647177577018738,"[[0.43794858]
 [0.26471776]]"
0.4370545372366905,0.2641794681549072,"[[0.43705454]
 [0.26417947]]"
0.436162605881691,0.2636432647705078,"[[0.43616261]
 [0.26364326]]"
0.43527595698833466,0.2631063461303711,"[[0.43527596]
 [0.26310635]]"
0.4343901425600052,0.26256895065307617,"[[0.43439014]
 [0.26256895]]"
0.4335063546895981,0.26203495264053345,"[[0.43350635]
 [0.26203495]]"
0.43262384831905365,0.26149940490722656,"[[0.43262385]
 [0.2614994 ]]"
0.4316808134317398,0.2610510587692261,"[[0.43168081]
 [0.26105106]]"
0.4307989403605461,0.26052090525627136,"[[0.43079894]
 [0.26052091]]"
0.42989110201597214,0.2599737346172333,"[[0.4298911 ]
 [0.25997373]]"
0.4290124252438545,0.259443461894989,"[[0.42901243]
 [0.25944346]]"
0.4281354919075966,0.25891345739364624,"[[0.42813549]
 [0.25891346]]"
0.42726191878318787,0.25838354229927063,"[[0.42726192]
 [0.25838354]]"
0.4263908565044403,0.25785115361213684,"[[0.42639086]
 [0.25785115]]"
0.42552079260349274,0.2573254704475403,"[[0.42552079]
 [0.25732547]]"
0.42464955151081085,0.2568023204803467,"[[0.42464955]
 [0.25680232]]"
0.4237877279520035,0.25628387928009033,"[[0.42378773]
 [0.25628388]]"
0.42298538982868195,0.2557981610298157,"[[0.42298539]
 [0.25579816]]"
0.4221232607960701,0.2552768290042877,"[[0.42212326]
 [0.25527683]]"
0.42125315219163895,0.25474998354911804,"[[0.42125315]
 [0.25474998]]"
0.4203925132751465,0.25423043966293335,"[[0.42039251]
 [0.25423044]]"
0.41953468322753906,0.2537113428115845,"[[0.41953468]
 [0.25371134]]"
0.41867829859256744,0.2531934976577759,"[[0.4186783]
 [0.2531935]]"
0.4178225249052048,0.25267893075942993,"[[0.41782252]
 [0.25267893]]"
0.41697055101394653,0.25216594338417053,"[[0.41697055]
 [0.25216594]]"
0.41612333059310913,0.2516534626483917,"[[0.41612333]
 [0.25165346]]"
0.4152744561433792,0.2511427402496338,"[[0.41527446]
 [0.25114274]]"
0.41446731984615326,0.2506738305091858,"[[0.41446732]
 [0.25067383]]"
0.4136228412389755,0.250162810087204,"[[0.41362284]
 [0.25016281]]"
0.412759467959404,0.24964043498039246,"[[0.41275947]
 [0.24964043]]"
0.41191674396395683,0.24913084506988525,"[[0.41191674]
 [0.24913085]]"
0.4110756926238537,0.24862295389175415,"[[0.41107569]
 [0.24862295]]"
0.41023503988981247,0.24811267852783203,"[[0.41023504]
 [0.24811268]]"
0.40939911454916,0.24760937690734863,"[[0.40939911]
 [0.24760938]]"
0.4085625819861889,0.24710536003112793,"[[0.40856258]
 [0.24710536]]"
0.4077333025634289,0.2465965747833252,"[[0.4077333 ]
 [0.24659657]]"
0.4069024324417114,0.24609950184822083,"[[0.40690243]
 [0.2460995 ]]"
0.4061526954174042,0.24561497569084167,"[[0.4061527 ]
 [0.24561498]]"
0.4053230956196785,0.24511247873306274,"[[0.4053231 ]
 [0.24511248]]"
0.40450722724199295,0.24456828832626343,"[[0.40450723]
 [0.24456829]]"
0.4036819338798523,0.24406757950782776,"[[0.40368193]
 [0.24406758]]"
0.40285077691078186,0.24356308579444885,"[[0.40285078]
 [0.24356309]]"
0.40202831476926804,0.24306678771972656,"[[0.40202831]
 [0.24306679]]"
0.40120937675237656,0.24256926774978638,"[[0.40120938]
 [0.24256927]]"
0.40039365366101265,0.24207431077957153,"[[0.40039365]
 [0.24207431]]"
0.3995806761085987,0.2415781021118164,"[[0.39958068]
 [0.2415781 ]]"
0.39876439049839973,0.2410888969898224,"[[0.39876439]
 [0.2410889 ]]"
0.3979530520737171,0.24059584736824036,"[[0.39795305]
 [0.24059585]]"
0.3971415162086487,0.24010208249092102,"[[0.39714152]
 [0.24010208]]"
0.3963363468647003,0.23972395062446594,"[[0.39633635]
 [0.23972395]]"
0.3955276608467102,0.23923659324645996,"[[0.39552766]
 [0.23923659]]"
0.3946295380592346,0.23870158195495605,"[[0.39462954]
 [0.23870158]]"
0.3938232287764549,0.23821765184402466,"[[0.39382323]
 [0.23821765]]"
0.3930147513747215,0.23772644996643066,"[[0.39301475]
 [0.23772645]]"
0.3922134153544903,0.23724305629730225,"[[0.39221342]
 [0.23724306]]"
0.39141587540507317,0.23676300048828125,"[[0.39141588]
 [0.236763  ]]"
0.39061836153268814,0.2362818419933319,"[[0.39061836]
 [0.23628184]]"
0.38981983810663223,0.23579910397529602,"[[0.38981984]
 [0.2357991 ]]"
0.3890261761844158,0.2353198230266571,"[[0.38902618]
 [0.23531982]]"
0.38829387351870537,0.2348921000957489,"[[0.38829387]
 [0.2348921 ]]"
0.3875008448958397,0.23441287875175476,"[[0.38750084]
 [0.23441288]]"
0.38666441291570663,0.23390254378318787,"[[0.38666441]
 [0.23390254]]"
0.38587636500597,0.23342493176460266,"[[0.38587637]
 [0.23342493]]"
0.3850872591137886,0.2329394519329071,"[[0.38508726]
 [0.23293945]]"
0.384303979575634,0.232466459274292,"[[0.38430398]
 [0.23246646]]"
0.3835180625319481,0.2319929599761963,"[[0.38351806]
 [0.23199296]]"
0.38273391872644424,0.2315186858177185,"[[0.38273392]
 [0.23151869]]"
0.3819589987397194,0.23104512691497803,"[[0.381959  ]
 [0.23104513]]"
0.38117941468954086,0.23056763410568237,"[[0.38117941]
 [0.23056763]]"
0.38040655106306076,0.23009902238845825,"[[0.38040655]
 [0.23009902]]"
0.37962932139635086,0.2296338677406311,"[[0.37962932]
 [0.22963387]]"
0.37886930257081985,0.22916442155838013,"[[0.3788693 ]
 [0.22916442]]"
0.3780984953045845,0.22869718074798584,"[[0.3780985 ]
 [0.22869718]]"
0.3773180916905403,0.22822582721710205,"[[0.37731809]
 [0.22822583]]"
0.376550130546093,0.22776108980178833,"[[0.37655013]
 [0.22776109]]"
0.3757834658026695,0.22729969024658203,"[[0.37578347]
 [0.22729969]]"
0.3750184215605259,0.2268381118774414,"[[0.37501842]
 [0.22683811]]"
0.3742607571184635,0.22637325525283813,"[[0.37426076]
 [0.22637326]]"
0.37349551171064377,0.2259121537208557,"[[0.37349551]
 [0.22591215]]"
0.3727371320128441,0.2254508137702942,"[[0.37273713]
 [0.22545081]]"
0.3719760403037071,0.2249857783317566,"[[0.37197604]
 [0.22498578]]"
0.37132494896650314,0.2245105504989624,"[[0.37132495]
 [0.22451055]]"
0.3705683760344982,0.2240561842918396,"[[0.37056838]
 [0.22405618]]"
0.36979086324572563,0.22358489036560059,"[[0.36979086]
 [0.22358489]]"
0.36903705075383186,0.22312888503074646,"[[0.36903705]
 [0.22312889]]"
0.3682854659855366,0.22267583012580872,"[[0.36828547]
 [0.22267583]]"
0.3675336241722107,0.2222217321395874,"[[0.36753362]
 [0.22222173]]"
0.3667883574962616,0.22177159786224365,"[[0.36678836]
 [0.2217716 ]]"
0.36603981256484985,0.22131699323654175,"[[0.36603981]
 [0.22131699]]"
0.3652937710285187,0.22086280584335327,"[[0.36529377]
 [0.22086281]]"
0.36454736441373825,0.22041398286819458,"[[0.36454736]
 [0.22041398]]"
0.3637131080031395,0.22001707553863525,"[[0.36371311]
 [0.22001708]]"
0.36297038942575455,0.2195681631565094,"[[0.36297039]
 [0.21956816]]"
0.36220578104257584,0.21910932660102844,"[[0.36220578]
 [0.21910933]]"
0.36146731674671173,0.21866607666015625,"[[0.36146732]
 [0.21866608]]"
0.36073361337184906,0.21822130680084229,"[[0.36073361]
 [0.21822131]]"
0.35999662056565285,0.21777445077896118,"[[0.35999662]
 [0.21777445]]"
0.35927433148026466,0.21733039617538452,"[[0.35927433]
 [0.2173304 ]]"
0.3585412725806236,0.21688711643218994,"[[0.35854127]
 [0.21688712]]"
0.3578216955065727,0.2164452075958252,"[[0.3578217 ]
 [0.21644521]]"
0.3570921793580055,0.21600478887557983,"[[0.35709218]
 [0.21600479]]"
0.35638124495744705,0.2155706286430359,"[[0.35638124]
 [0.21557063]]"
0.3556564077734947,0.21513134241104126,"[[0.35565641]
 [0.21513134]]"
0.3549061045050621,0.21467643976211548,"[[0.3549061 ]
 [0.21467644]]"
0.3541846349835396,0.21424037218093872,"[[0.35418463]
 [0.21424037]]"
0.35346294194459915,0.21380364894866943,"[[0.35346294]
 [0.21380365]]"
0.3527548536658287,0.21337661147117615,"[[0.35275485]
 [0.21337661]]"
0.35203614085912704,0.21293964982032776,"[[0.35203614]
 [0.21293965]]"
0.3513055853545666,0.21249669790267944,"[[0.35130559]
 [0.2124967 ]]"
0.35058848187327385,0.21206438541412354,"[[0.35058848]
 [0.21206439]]"
0.34987024404108524,0.211632639169693,"[[0.34987024]
 [0.21163264]]"
0.3491837475448847,0.21121862530708313,"[[0.34918375]
 [0.21121863]]"
0.348476255312562,0.21078956127166748,"[[0.34847626]
 [0.21078956]]"
0.3477528337389231,0.21034938097000122,"[[0.34775283]
 [0.21034938]]"
0.3470424059778452,0.20991694927215576,"[[0.34704241]
 [0.20991695]]"
0.3463370446115732,0.20949006080627441,"[[0.34633704]
 [0.20949006]]"
0.34562951885163784,0.20906242728233337,"[[0.34562952]
 [0.20906243]]"
0.3449264522641897,0.20863452553749084,"[[0.34492645]
 [0.20863453]]"
0.3442234192043543,0.20821189880371094,"[[0.34422342]
 [0.2082119 ]]"
0.3435291741043329,0.2077893614768982,"[[0.34352917]
 [0.20778936]]"
0.34283001348376274,0.20736685395240784,"[[0.34283001]
 [0.20736685]]"
0.34213588759303093,0.20694580674171448,"[[0.34213589]
 [0.20694581]]"
0.34143894352018833,0.2065250277519226,"[[0.34143894]
 [0.20652503]]"
0.3407482448965311,0.2061023712158203,"[[0.34074824]
 [0.20610237]]"
0.3400527834892273,0.20568132400512695,"[[0.34005278]
 [0.20568132]]"
0.33936062455177307,0.20526403188705444,"[[0.33936062]
 [0.20526403]]"
0.3386674765497446,0.20484668016433716,"[[0.33866748]
 [0.20484668]]"
0.33798434771597385,0.20453792810440063,"[[0.33798435]
 [0.20453793]]"
0.33729647658765316,0.20412099361419678,"[[0.33729648]
 [0.20412099]]"
0.33654110692441463,0.2036641240119934,"[[0.33654111]
 [0.20366412]]"
0.3358576036989689,0.2032512128353119,"[[0.3358576 ]
 [0.20325121]]"
0.3351673223078251,0.2028317153453827,"[[0.33516732]
 [0.20283172]]"
